ticket_id,purchase_date,ticket_created_at,first_response_at,resolved_at,agent_name,team,channel,priority,ticket_type,status,sla_target_hours,response_time_hours,resolution_time_hours,sla_breached,csat_score
T02817,2021-12-10 00:00:00,2022-05-24 13:40:20,2022-05-25 22:58:09,,Lukas,General Support,Email,Low,Cancellation request,Pending Customer Response,24,33.29696524501417,46.96564066779656,Yes,
T02818,2020-09-12 00:00:00,2021-01-30 09:18:13,2021-01-31 14:01:45,2021-02-02 05:40:04,Lukas,General Support,Email,Low,Product inquiry,Closed,24,28.725602663376453,68.36442057816997,Yes,4.940355424072168
T02819,2020-04-03 00:00:00,2022-05-01 09:30:31,2022-05-01 20:58:59,2022-05-07 20:57:58,Daniel,Technical Support,Social media,Medium,Technical issue,Closed,8,11.474464597091826,155.45769349640582,Yes,2.0025539226238758
T02820,2021-03-06 00:00:00,2021-02-01 17:55:24,2021-02-01 23:34:53,,Noah,Billing Support,Social media,High,Refund request,Pending Customer Response,4,5.6581571519306895,25.292689884442236,Yes,
T02821,2021-10-18 00:00:00,2021-08-20 17:55:10,2021-08-20 21:06:59,2021-08-22 03:13:53,Jonas,Technical Support,Phone,Critical,Technical issue,Closed,2,3.197094380789444,33.31206710302208,Yes,4.524195308243056
T02822,2021-05-02 00:00:00,2021-02-04 16:52:05,2021-02-04 18:24:50,2021-02-05 06:35:41,Anna,General Support,Social media,High,Product inquiry,Closed,4,1.5460839867064762,13.726829753122399,No,
T02823,2021-01-09 00:00:00,2022-01-08 17:23:58,2022-01-08 20:02:49,2022-01-09 09:14:40,Anna,General Support,Phone,Critical,Product inquiry,Closed,2,2.647774751590624,15.845024696931944,Yes,1.234267202535947
T02824,2021-11-17 00:00:00,2021-09-03 18:45:24,2021-09-04 20:56:21,2021-09-07 06:25:05,Lukas,General Support,Social media,Low,Product inquiry,Closed,24,26.18269427430618,83.66147973652248,Yes,
T02825,2021-05-16 00:00:00,2022-01-24 16:45:38,2022-01-25 08:53:15,2022-01-27 12:03:47,Noah,Billing Support,Social media,Medium,Refund request,Closed,8,16.12705115395429,67.3025029489028,Yes,
T02826,2020-12-28 00:00:00,2021-07-08 17:32:51,2021-07-08 23:00:04,2021-07-09 18:49:31,Noah,Billing Support,Email,Medium,Billing inquiry,Closed,8,5.453751098608509,25.277793022965977,No,
T02827,2021-04-19 00:00:00,2021-04-08 12:15:36,2021-04-08 14:35:01,2021-04-09 14:43:50,Emma,Billing Support,Social media,High,Refund request,Closed,4,2.323712025229983,26.470662446055,No,
T02828,2021-11-21 00:00:00,2021-03-28 14:43:33,2021-03-28 18:08:27,2021-03-29 23:54:52,Noah,Billing Support,Chat,High,Refund request,Closed,4,3.415080771420974,33.188813019140426,No,
T02829,2021-08-28 00:00:00,2021-07-25 12:46:45,2021-07-25 23:07:05,2021-07-27 19:53:56,Jonas,Technical Support,Chat,Medium,Technical issue,Closed,8,10.339085922301303,55.11992244925978,Yes,2.5781059118110257
T02830,2020-05-14 00:00:00,2022-08-21 10:17:43,2022-08-22 07:45:31,2022-08-22 17:00:38,Lukas,General Support,Chat,Low,Cancellation request,Closed,24,21.463422710977188,30.715550268735992,Yes,
T02831,2021-12-19 00:00:00,2022-09-07 12:55:53,2022-09-07 16:09:41,2022-09-09 12:40:35,Emma,Billing Support,Email,Critical,Billing inquiry,Closed,2,3.2300824954583867,47.74521909474183,Yes,
T02832,2021-09-08 00:00:00,2022-02-12 17:55:09,2022-02-12 22:35:32,2022-02-13 02:01:24,Lukas,General Support,Social media,Critical,Cancellation request,Closed,2,4.673174959980706,8.104222055688728,Yes,
T02833,2020-05-31 00:00:00,2021-01-13 09:41:23,2021-01-14 12:46:19,2021-01-14 15:24:05,Jonas,Technical Support,Phone,Low,Technical issue,Closed,24,27.082357259727857,26.37759403712766,Yes,1.0
T02834,2021-05-25 00:00:00,2022-11-18 09:33:05,2022-11-19 07:13:44,2022-11-22 13:23:32,Sofia,Technical Support,Chat,Medium,Technical issue,Closed,8,21.6776170257319,99.84095553495415,Yes,
T02835,2021-11-15 00:00:00,2022-06-06 08:19:29,2022-06-07 01:49:48,2022-06-12 21:01:28,Daniel,Technical Support,Social media,Medium,Technical issue,Closed,8,17.505426922067816,156.6999096663172,Yes,
T02836,2021-08-01 00:00:00,2022-05-02 08:14:12,2022-05-02 13:37:58,2022-05-02 20:30:01,Mia,General Support,Phone,Medium,Cancellation request,Closed,8,5.396194972912177,12.26369140647501,No,
T02837,2020-05-07 00:00:00,2022-08-21 11:43:09,2022-08-22 02:00:03,2022-08-23 07:27:27,Emma,Billing Support,Chat,Medium,Billing inquiry,Closed,8,14.281929198150749,43.738426595528026,Yes,
T02838,2021-10-29 00:00:00,2022-03-31 10:07:53,2022-04-02 02:40:55,2022-04-02 17:06:08,Noah,Billing Support,Email,Low,Refund request,Closed,24,40.55081073320322,15.219028660761278,Yes,
T02839,2020-11-18 00:00:00,2022-06-11 16:17:18,2022-06-12 02:12:33,2022-06-13 08:30:14,Noah,Billing Support,Phone,Medium,Billing inquiry,Closed,8,9.92090776544243,40.2157244437073,Yes,1.0
T02840,2020-01-09 00:00:00,2021-09-26 12:14:20,2021-09-26 15:59:30,2021-09-26 19:24:18,Mia,General Support,Phone,High,Cancellation request,Closed,4,3.752847538353668,7.166259095247077,Yes,3.4485899536506457
T02841,2021-02-17 00:00:00,2021-12-25 16:54:17,2021-12-26 02:10:05,2021-12-27 20:43:34,Emma,Billing Support,Social media,Medium,Refund request,Closed,8,9.263534385871138,51.8214887047034,Yes,
T02842,2021-12-08 00:00:00,2022-08-19 15:24:28,2022-08-19 23:01:39,2022-08-21 12:08:19,Mia,General Support,Chat,High,Cancellation request,Closed,4,7.61982937091629,44.730894090474024,Yes,1.0
T02843,2021-09-13 00:00:00,2022-09-11 10:59:51,2022-09-11 20:38:43,2022-09-14 20:12:32,Noah,Billing Support,Phone,Low,Billing inquiry,Closed,24,9.648021519254533,81.2115273883542,No,2.7289060263300433
T02844,2021-06-03 00:00:00,2021-03-15 12:51:28,2021-03-15 13:19:59,2021-03-16 17:28:34,Emma,Billing Support,Social media,Critical,Billing inquiry,Closed,2,0.4753025619171202,28.618578509841754,No,
T02845,2021-06-15 00:00:00,2021-06-29 13:37:18,2021-06-29 17:10:31,2021-07-03 16:47:20,Jonas,Technical Support,Email,High,Technical issue,Closed,4,3.5536978933470715,99.16731872447828,No,
T02846,2020-01-21 00:00:00,2022-09-12 15:25:50,2022-09-13 01:33:22,2022-09-16 14:59:16,Daniel,Technical Support,Chat,High,Technical issue,Closed,4,10.125673711439688,95.55736679253793,Yes,1.0
T02847,2020-08-05 00:00:00,2022-10-21 13:27:49,2022-10-21 18:06:45,2022-10-27 15:38:32,Sofia,Technical Support,Chat,Critical,Technical issue,Closed,2,4.649136540126072,146.17872765892935,Yes,
T02848,2020-06-20 00:00:00,2022-11-30 18:18:07,2022-11-30 20:41:09,2022-12-03 07:38:59,Sofia,Technical Support,Chat,High,Technical issue,Closed,4,2.3840952364449257,61.34791176868885,No,1.0
T02849,2020-05-24 00:00:00,2022-10-17 09:18:11,2022-10-17 11:29:02,2022-10-18 20:25:44,Emma,Billing Support,Chat,High,Refund request,Closed,4,2.181002734219304,35.126073462344,No,
T02850,2020-08-28 00:00:00,2022-09-28 11:20:08,2022-09-28 14:24:22,2022-10-01 01:26:36,Noah,Billing Support,Chat,Critical,Refund request,Closed,2,3.0708065995503473,62.107996619524535,Yes,1.693915815382928
T02851,2020-03-16 00:00:00,2021-07-22 14:59:54,2021-07-22 17:03:03,2021-07-24 00:09:23,Anna,General Support,Phone,Critical,Product inquiry,Closed,2,2.0526594958668705,33.158095619571405,Yes,
T02852,2020-06-10 00:00:00,2022-02-11 15:58:10,2022-02-11 21:38:10,,Emma,Billing Support,Phone,Medium,Refund request,Pending Customer Response,8,5.66682046541552,57.890071716884265,No,
T02853,2020-01-14 00:00:00,2021-01-31 09:27:06,2021-02-02 05:54:29,2021-02-04 23:56:53,Daniel,Technical Support,Social media,Low,Technical issue,Closed,24,44.456619855225036,110.4964575172814,Yes,
T02854,2021-02-19 00:00:00,2022-05-19 09:04:31,2022-05-19 10:16:12,2022-05-21 04:30:55,Emma,Billing Support,Chat,Critical,Refund request,Closed,2,1.194804578044041,43.44007419076671,No,1.0
T02855,2021-03-03 00:00:00,2022-08-18 15:00:36,2022-08-18 17:09:26,2022-08-19 04:32:52,Emma,Billing Support,Phone,High,Billing inquiry,Closed,4,2.147309321979435,13.537814944198638,No,3.777919247145046
T02856,2021-12-10 00:00:00,2022-04-09 17:33:39,2022-04-10 05:18:35,2022-04-14 03:31:32,Daniel,Technical Support,Phone,Medium,Technical issue,Closed,8,11.748949065791214,105.9649389382655,Yes,
T02857,2021-12-29 00:00:00,2022-01-14 18:43:29,2022-01-14 22:29:19,2022-01-18 19:43:47,Sofia,Technical Support,Phone,High,Technical issue,Closed,4,3.763986002300219,97.005143781445,Yes,1.0
T02858,2021-12-29 00:00:00,2022-11-18 17:06:01,2022-11-18 19:44:49,2022-11-21 09:21:57,Lukas,General Support,Chat,High,Product inquiry,Closed,4,2.646697308215953,64.26566877072035,No,
T02859,2021-07-14 00:00:00,2021-11-12 09:56:07,2021-11-12 11:22:29,2021-11-13 11:45:09,Anna,General Support,Chat,High,Cancellation request,Closed,4,1.4397179310014985,25.81739987845446,No,
T02860,2021-06-22 00:00:00,2022-08-13 11:01:49,2022-08-13 13:47:44,,Daniel,Technical Support,Phone,High,Technical issue,Pending Customer Response,4,2.765465485055354,73.11895749292341,No,3.7885429854292925
T02861,2021-02-16 00:00:00,2022-01-12 15:23:47,2022-01-12 19:52:28,2022-01-15 15:19:25,Daniel,Technical Support,Chat,High,Technical issue,Closed,4,4.478216449068155,71.92747259790379,Yes,
T02862,2021-08-13 00:00:00,2022-02-07 18:30:27,2022-02-08 09:54:55,2022-02-10 22:19:21,Emma,Billing Support,Chat,Low,Refund request,Closed,24,15.407990493245824,75.81521696679035,No,
T02863,2021-01-26 00:00:00,2021-04-03 17:20:45,2021-04-04 00:11:05,2021-04-04 15:23:03,Anna,General Support,Phone,Medium,Cancellation request,Closed,8,6.838935428430897,6.061093519516553,No,1.0
T02864,2021-02-12 00:00:00,2022-08-16 13:52:18,2022-08-16 16:58:22,2022-08-18 15:01:43,Mia,General Support,Email,Critical,Product inquiry,Closed,2,3.101117776068858,49.15721094730592,Yes,
T02865,2021-10-14 00:00:00,2022-12-28 18:28:37,2022-12-29 04:31:14,2022-12-29 17:19:47,Noah,Billing Support,Email,High,Billing inquiry,Closed,4,10.043639767741317,22.852990908013876,Yes,
T02866,2021-02-05 00:00:00,2022-09-16 11:49:42,2022-09-16 13:53:56,,Lukas,General Support,Social media,Critical,Cancellation request,Open,2,2.070629813085883,15.501936216867865,Yes,
T02867,2021-04-20 00:00:00,2021-09-29 15:21:46,2021-09-29 19:44:54,2021-09-30 06:42:02,Noah,Billing Support,Social media,High,Refund request,Closed,4,4.385612843521747,15.337822333791834,Yes,
T02868,2020-09-10 00:00:00,2022-03-03 10:18:59,2022-03-03 15:23:35,2022-03-07 07:07:47,Daniel,Technical Support,Phone,High,Technical issue,Closed,4,5.076842713219707,92.81356017613535,Yes,
T02869,2020-09-07 00:00:00,2022-01-11 08:05:26,2022-01-11 09:47:53,2022-01-15 21:38:00,Jonas,Technical Support,Chat,Critical,Technical issue,Closed,2,1.7076196026954307,109.54295274278346,Yes,
T02870,2020-02-03 00:00:00,2021-12-13 12:09:32,2021-12-13 12:32:42,2021-12-15 03:52:05,Noah,Billing Support,Social media,Critical,Billing inquiry,Closed,2,0.3862974977734265,39.70942685284988,No,
T02871,2020-01-21 00:00:00,2021-06-08 12:15:40,2021-06-08 15:43:21,2021-06-09 08:14:27,Emma,Billing Support,Email,Critical,Refund request,Closed,2,3.4616356361830714,19.97976997717205,Yes,
T02872,2020-12-16 00:00:00,2021-03-27 12:15:07,2021-03-27 16:32:55,,Mia,General Support,Phone,High,Product inquiry,Pending Customer Response,4,4.296933441390742,15.120241347465214,Yes,4.824936335214341
T02873,2021-02-24 00:00:00,2021-04-18 09:05:23,2021-04-18 19:25:30,2021-04-19 09:05:23,Emma,Billing Support,Email,Medium,Billing inquiry,Closed,8,10.335514178932696,24.000244833116398,Yes,
T02874,2021-02-01 00:00:00,2022-02-18 13:05:20,2022-02-18 15:15:14,2022-02-24 04:19:15,Sofia,Technical Support,Social media,High,Technical issue,Closed,4,2.1652137411903842,135.23201533302503,No,
T02875,2020-04-04 00:00:00,2022-11-28 14:05:32,2022-11-29 00:09:44,2022-11-30 22:32:18,Daniel,Technical Support,Chat,Medium,Technical issue,Closed,8,10.070215591921047,56.4463367545271,Yes,2.5682304317247002
T02876,2021-10-17 00:00:00,2021-10-26 16:00:15,2021-10-27 03:06:45,2021-10-27 10:09:05,Noah,Billing Support,Social media,Medium,Refund request,Closed,8,11.108347064793218,18.147310363580743,Yes,
T02877,2020-06-10 00:00:00,2022-10-19 15:53:33,2022-10-20 09:56:00,,Emma,Billing Support,Social media,Medium,Refund request,Pending Customer Response,8,18.04090947351624,48.71022389191568,Yes,
T02878,2020-05-09 00:00:00,2021-12-03 12:42:16,2021-12-04 01:21:04,2021-12-05 21:18:46,Mia,General Support,Phone,Medium,Product inquiry,Closed,8,12.646701327679871,56.6084519003781,Yes,1.0
T02879,2020-08-14 00:00:00,2021-09-15 17:42:58,2021-09-15 18:59:08,2021-09-20 00:08:22,Daniel,Technical Support,Phone,Critical,Technical issue,Closed,2,1.2694479097946607,102.42338541736585,No,
T02880,2021-03-22 00:00:00,2022-11-12 10:43:21,2022-11-14 16:24:32,2022-11-15 17:26:52,Noah,Billing Support,Email,Low,Refund request,Closed,24,53.686648361206004,78.72532740794848,Yes,
T02881,2020-07-16 00:00:00,2021-09-01 13:00:26,2021-09-01 23:04:38,2021-09-02 11:58:29,Emma,Billing Support,Chat,Low,Billing inquiry,Closed,24,10.070264115435323,9.306956529204175,No,3.4999377086237446
T02882,2021-05-25 00:00:00,2021-11-14 17:06:29,2021-11-15 01:11:46,2021-11-17 18:28:58,Emma,Billing Support,Phone,Low,Refund request,Closed,24,8.088313357089588,73.37488790583137,No,
T02883,2021-08-06 00:00:00,2022-06-01 09:48:48,2022-06-01 19:35:06,2022-06-05 12:12:56,Lukas,General Support,Email,High,Product inquiry,Closed,4,9.771756946619075,98.40226619263969,Yes,
T02884,2021-01-04 00:00:00,2022-09-06 10:10:31,2022-09-08 13:18:01,2022-09-08 13:46:57,Lukas,General Support,Chat,Low,Cancellation request,Closed,24,51.12511799371973,51.60744801046374,Yes,1.0
T02885,2020-01-23 00:00:00,2021-06-12 17:14:42,2021-06-12 22:07:19,2021-06-13 08:49:57,Anna,General Support,Phone,High,Cancellation request,Closed,4,4.877130604712399,15.587685751836679,Yes,
T02886,2020-01-19 00:00:00,2021-08-05 10:17:54,2021-08-05 10:54:16,2021-08-06 21:19:18,Noah,Billing Support,Social media,Critical,Refund request,Closed,2,0.6061113115712289,35.02338683330257,No,
T02887,2020-09-12 00:00:00,2022-04-03 16:46:48,2022-04-03 19:11:51,,Anna,General Support,Chat,High,Product inquiry,Pending Customer Response,4,2.417563921710808,48.289081674205576,No,
T02888,2021-01-25 00:00:00,2022-11-15 16:50:37,2022-11-15 22:54:51,,Mia,General Support,Phone,Medium,Cancellation request,Open,8,6.070686836346123,28.471648593043227,Yes,
T02889,2020-12-18 00:00:00,2022-04-12 14:51:20,2022-04-14 23:19:14,2022-04-15 20:23:16,Mia,General Support,Email,Low,Cancellation request,Closed,24,56.46500582151035,39.99696674400603,Yes,
T02890,2020-05-05 00:00:00,2022-06-21 18:49:54,2022-06-21 19:28:01,2022-06-24 01:42:20,Noah,Billing Support,Phone,Critical,Refund request,Closed,2,0.6353341212307767,54.87395285411612,No,3.896871306730734
T02891,2021-11-02 00:00:00,2022-05-02 09:45:55,2022-05-02 22:27:33,2022-05-04 13:20:19,Emma,Billing Support,Email,Medium,Refund request,Closed,8,12.693900698453659,51.573524549689125,Yes,
T02892,2020-11-16 00:00:00,2021-06-02 12:08:24,2021-06-03 18:09:04,2021-06-04 07:42:37,Anna,General Support,Phone,Low,Cancellation request,Closed,24,30.011364872652816,15.421246878647448,Yes,
T02893,2021-06-17 00:00:00,2021-06-03 14:15:25,2021-06-03 18:43:49,2021-06-05 22:31:27,Anna,General Support,Phone,High,Product inquiry,Closed,4,4.473604321623506,56.26749378442985,Yes,1.0
T02894,2021-05-21 00:00:00,2021-05-20 12:48:20,2021-05-20 15:21:51,2021-05-22 03:41:46,Noah,Billing Support,Phone,High,Billing inquiry,Closed,4,2.5588187254779777,38.89075426470199,No,
T02895,2020-04-26 00:00:00,2021-07-30 15:20:06,2021-07-30 21:20:25,2021-08-01 01:01:23,Jonas,Technical Support,Social media,Critical,Technical issue,Closed,2,6.005382172945996,33.68810036437956,Yes,
T02896,2021-03-02 00:00:00,2022-03-26 17:46:01,2022-03-26 20:26:21,2022-03-27 07:51:32,Emma,Billing Support,Chat,Critical,Billing inquiry,Closed,2,2.6722247981913334,14.092206871667898,Yes,
T02897,2021-06-19 00:00:00,2021-06-05 10:38:58,2021-06-05 13:05:41,2021-06-06 10:25:41,Anna,General Support,Chat,High,Cancellation request,Closed,4,2.445449819968322,23.778882158838993,No,
T02898,2020-08-14 00:00:00,2021-11-07 13:56:25,2021-11-07 14:30:59,2021-11-08 05:52:29,Emma,Billing Support,Chat,Critical,Refund request,Closed,2,0.5762987677526455,15.934709951960981,No,
T02899,2021-08-09 00:00:00,2022-01-30 10:02:15,2022-01-30 20:00:19,2022-02-01 09:09:11,Daniel,Technical Support,Phone,Medium,Technical issue,Closed,8,9.968004052152805,47.11565444600473,Yes,
T02900,2021-12-08 00:00:00,2021-10-31 08:52:44,2021-10-31 12:38:09,,Anna,General Support,Chat,High,Cancellation request,Open,4,3.7571441451485708,34.83301303728117,Yes,
T02901,2021-10-01 00:00:00,2022-04-16 15:15:27,2022-04-17 05:28:31,2022-04-21 01:10:40,Lukas,General Support,Chat,Low,Product inquiry,Closed,24,14.218031608124834,105.92042051748923,No,1.0
T02902,2020-12-25 00:00:00,2022-06-26 17:26:24,2022-06-26 20:53:54,2022-06-27 08:28:30,Mia,General Support,Chat,Critical,Cancellation request,Closed,2,3.4584501275295128,15.03514089895144,Yes,
T02903,2020-09-28 00:00:00,2022-04-28 14:48:37,2022-04-28 21:24:54,2022-05-02 20:49:18,Anna,General Support,Phone,High,Product inquiry,Closed,4,6.6049476305902886,102.01145659564513,Yes,
T02904,2021-09-23 00:00:00,2021-12-23 13:10:07,2021-12-23 20:45:41,2021-12-26 02:44:24,Emma,Billing Support,Chat,Low,Billing inquiry,Closed,24,7.592939712896976,61.571400165418474,No,4.267534439252412
T02905,2020-08-15 00:00:00,2021-07-04 17:33:20,2021-07-06 01:16:10,2021-07-06 12:22:03,Emma,Billing Support,Social media,Low,Refund request,Closed,24,31.713908751980416,20.582583434184905,Yes,1.6208840443531738
T02906,2021-04-17 00:00:00,2022-10-20 10:47:24,2022-10-20 15:26:09,,Mia,General Support,Social media,Critical,Product inquiry,Pending Customer Response,2,4.645845213285007,66.91007014242233,Yes,
T02907,2020-11-12 00:00:00,2021-02-02 12:14:24,2021-02-02 14:08:04,2021-02-03 07:49:34,Lukas,General Support,Chat,Critical,Cancellation request,Closed,2,1.8944802444697304,19.586263241975505,No,
T02908,2021-06-28 00:00:00,2022-03-06 11:50:16,2022-03-07 04:31:46,2022-03-07 16:07:32,Daniel,Technical Support,Chat,Low,Technical issue,Closed,24,16.691940841552288,28.287969866524914,No,
T02909,2020-02-06 00:00:00,2021-12-18 10:13:52,2021-12-18 18:32:28,,Mia,General Support,Email,High,Product inquiry,Open,4,8.310179615291126,23.596908598247424,Yes,3.278068870221523
T02910,2021-02-13 00:00:00,2021-09-29 16:31:10,2021-09-30 12:23:53,2021-10-02 15:08:53,Jonas,Technical Support,Chat,Low,Technical issue,Closed,24,19.878794668359635,70.62872303583175,No,
T02911,2021-08-25 00:00:00,2022-11-13 10:11:16,2022-11-16 21:09:06,2022-11-23 07:35:28,Jonas,Technical Support,Email,Low,Technical issue,Closed,24,82.96406356757589,237.40336450282402,Yes,1.0
T02912,2020-07-08 00:00:00,2021-04-14 15:49:33,2021-04-16 18:16:05,,Jonas,Technical Support,Social media,Low,Technical issue,Pending Customer Response,24,50.44241946522437,73.66691867388349,Yes,
T02913,2021-12-05 00:00:00,2022-09-10 15:27:49,2022-09-11 22:35:21,2022-09-19 09:44:11,Jonas,Technical Support,Chat,Low,Technical issue,Closed,24,31.125566706867655,210.27283891737318,Yes,
T02914,2021-11-05 00:00:00,2022-09-23 16:11:43,2022-09-23 20:58:54,2022-09-24 13:44:41,Anna,General Support,Phone,High,Cancellation request,Closed,4,4.786424872157086,21.549519223558267,Yes,1.0
T02915,2020-08-12 00:00:00,2021-08-23 13:46:25,2021-08-25 09:19:26,2021-08-25 10:30:08,Emma,Billing Support,Social media,Low,Refund request,Closed,24,43.550320399990134,19.56518561052864,Yes,3.5183809307364644
T02916,2021-01-01 00:00:00,2021-12-30 13:14:02,2021-12-30 18:51:18,2022-01-01 05:55:55,Noah,Billing Support,Social media,High,Billing inquiry,Closed,4,5.621282763050269,40.6982502089788,Yes,
T02917,2020-09-03 00:00:00,2021-11-02 18:34:39,2021-11-03 15:23:22,2021-11-03 19:12:21,Sofia,Technical Support,Phone,Low,Technical issue,Closed,24,20.811987447276074,24.628577781006467,No,
T02918,2020-05-01 00:00:00,2022-05-02 11:32:18,2022-05-02 16:41:23,2022-05-03 00:49:11,Lukas,General Support,Chat,High,Cancellation request,Closed,4,5.15142037153176,13.281614717674154,Yes,1.0
T02919,2021-05-14 00:00:00,2021-04-18 18:05:58,2021-04-18 19:27:06,2021-04-20 21:20:42,Anna,General Support,Social media,Critical,Product inquiry,Closed,2,1.3524952110935808,51.24568293341969,No,
T02920,2020-04-18 00:00:00,2022-09-18 17:30:54,2022-09-18 22:42:27,2022-09-20 13:00:52,Emma,Billing Support,Phone,High,Billing inquiry,Closed,4,5.192548608172153,43.49950016371422,Yes,1.7139517401549396
